step,version,age,batch,loss,pg_loss,kl_loss,adv_mean,reward,eval_reward,rollout/n_total,rollout/n_appended,rollout/n_eos,rollout/n_budget,rollout/n_loop,rollout/n_invalid,rollout/n_empty,rollout/valid_rate,rollout/generated_tokens,rollout/valid_tokens,rollout/wall_time,rollout/rollout_tokens,rollout/expected_rollout_tokens,rollout/budgets_used,rollout/teacher_forward_tokens,rollout/loop_periods,rollout/temperature,rollout/repetition_penalty,rollout/loop_min_len,rollout/source,rollout/budget_utilization,rollout/truncation_rate,rollout/loop_rate,rollout/eos_rate,rollout/accuracy_proxy,rollout/raw_tok_per_sec,rollout/valid_tok_per_sec,rollout/useful_per_token,hit_rate,refresh_age_p95,reuse_p95,max_length_ratio,cache_health/status,cache_health/reason,lookup/total,lookup/hit,lookup/miss,lookup/invalid,lookup/duplicate,lookup/hit_rate,refresh_train/skipped,refresh_train/skip_reason,refresh_pool/size,pool
276,283,9,4,-0.2661776542663574,-0.39797765016555786,6.589999198913574,0.61328125,0.60546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,284,9,4,-0.3250584602355957,-0.4570099115371704,6.597572326660156,0.6796875,0.66796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,285,9,4,-0.26352059841156006,-0.38405728340148926,6.026834964752197,0.5546875,0.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,286,9,4,-0.2838513255119324,-0.41986846923828125,6.8008575439453125,0.6328125,0.62890625,0.5198337538167834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,287,9,4,-0.26617366075515747,-0.3929416835308075,6.3384013175964355,0.546875,0.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,288,10,4,-0.35205158591270447,-0.49385982751846313,7.090412139892578,0.703125,0.70703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,289,10,4,-0.24638685584068298,-0.38151878118515015,6.756596088409424,0.5703125,0.57421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,290,10,4,-0.3065042793750763,-0.4531938433647156,7.334478378295898,0.7421875,0.76171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,291,10,4,-0.38099876046180725,-0.5189212560653687,6.896124839782715,0.78125,0.7890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,292,10,4,-0.2774047255516052,-0.41580435633659363,6.919981956481934,0.6015625,0.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,293,10,4,-0.2529182434082031,-0.3967130184173584,7.1897382736206055,0.5859375,0.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,294,10,4,-0.23307862877845764,-0.35712987184524536,6.20256233215332,0.4921875,0.50390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,295,9,4,-0.2628076672554016,-0.4185304641723633,7.7861409187316895,0.60546875,0.6171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,296,10,4,-0.22309571504592896,-0.36311495304107666,7.000961780548096,0.5234375,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,297,10,4,-0.2891015410423279,-0.4337503910064697,7.232442855834961,0.640625,0.64453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,298,9,4,-0.274379163980484,-0.39835840463638306,6.198962211608887,0.5625,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,299,9,4,-0.27493584156036377,-0.39751482009887695,6.128948211669922,0.5625,0.5703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,300,10,4,-0.2181229442358017,-0.3671409487724304,7.450900077819824,0.5390625,0.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,301,10,4,-0.2828790247440338,-0.43224307894706726,7.468202590942383,0.67578125,0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,302,10,4,-0.3163338899612427,-0.46702951192855835,7.534780502319336,0.66796875,0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,303,10,4,-0.3738024830818176,-0.5079444646835327,6.707098960876465,0.78515625,0.78125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,304,10,4,-0.19767016172409058,-0.3303627371788025,6.634629249572754,0.4921875,0.50390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,305,10,4,-0.38083428144454956,-0.5127979516983032,6.598184585571289,0.7421875,0.7421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,306,10,4,-0.3261834383010864,-0.45291411876678467,6.336533546447754,0.60546875,0.61328125,0.5242057526484132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,307,10,4,-0.3724800944328308,-0.521243691444397,7.438180923461914,0.7734375,0.7734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,308,10,4,-0.257896363735199,-0.38845938444137573,6.528151035308838,0.54296875,0.5546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,309,10,4,-0.2604198753833771,-0.3974466919898987,6.8513407707214355,0.55078125,0.55859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,310,10,4,-0.3180968761444092,-0.44730037450790405,6.460175037384033,0.65625,0.65625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,311,10,4,-0.3207920789718628,-0.4605221748352051,6.986505508422852,0.66015625,0.6796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,312,10,4,-0.30025219917297363,-0.42647048830986023,6.310915470123291,0.6015625,0.609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,8,7,0,7,1,0,0,0.875,8192,7168,4.588931605219841,7168,8192,8192,14336,"(2, 3, 4)",0.7,1.0,8,student,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.875,,,,7168,,,,,,,,,1.0,0.875,0.125,0.0,0.875,1785.1649805984737,1562.0193580236644,0.0009765625,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.875,,,,7168,,,,,,,,,1.0,0.875,0.125,0.0,0.875,1785.1649805984737,1562.0193580236644,0.0009765625,1.0,0,0,0,HEALTHY,,0,0,0,0,0,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,23,
306,314,0,4,0.05040579289197922,-0.01194658875465393,3.117619276046753,0.015878820791840553,0.09294044226408005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refresh
307,316,0,4,0.05384070426225662,-0.0017606792971491814,2.78006911277771,0.010076580569148064,0.06631218641996384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refresh
